30.034 	-58.021 	34.102 
30.522 	-60.239 	40.340 
24.618 	-63.387 	37.588 
21.809 	58.522 	76.786 
23.436 	61.341 	71.400 
19.969 	55.335 	71.994 
14.795 	4.878 	83.663 
12.135 	0.271 	84.031 
10.513 	7.765 	83.242 
20.339 	-55.976 	107.151 
24.943 	-52.036 	106.340 
21.300 	-57.641 	109.634 
5.223 	-29.794 	25.114 
5.472 	-30.201 	21.194 
6.690 	-32.335 	26.861 
-38.973 	0.803 	8.081 
-40.164 	10.374 	8.174 
-30.305 	3.036 	4.730 
26.116 	-24.487 	113.434 
25.888 	-28.137 	116.988 
27.536 	-26.945 	116.095 
17.527 	-51.106 	76.020 
19.108 	-53.844 	83.473 
14.970 	-46.677 	79.505 
2.171 	-24.509 	22.283 
2.986 	-25.870 	16.109 
12.946 	43.171 	42.233 
30.527 	32.126 	40.164 
25.680 	36.495 	45.356 
13.389 	-0.690 	8.475 
14.265 	3.407 	6.269 
13.399 	1.831 	14.171 
-6.302 	-10.374 	19.387 
-7.821 	-11.511 	11.334 
-5.833 	-10.645 	19.387 
29.448 	30.257 	66.994 
20.810 	33.675 	67.484 
20.873 	37.471 	61.252 
31.651 	34.073 	135.738 
24.330 	36.364 	129.424 
30.942 	32.845 	127.237 
35.347 	40.475 	100.988 
29.113 	29.677 	102.114 
32.754 	35.984 	96.906 
28.418 	28.473 	94.179 
-65.207 	3.922 	33.860 
-63.551 	10.374 	29.628 
-62.591 	3.505 	28.945 
-61.546 	10.374 	26.528 
13.682 	44.447 	135.738 
18.191 	40.125 	130.023 
22.667 	39.260 	135.738 
-14.906 	10.327 	14.647 
-12.189 	10.183 	9.953 
-20.901 	10.334 	9.363 
-41.522 	-10.374 	66.135 
-42.248 	-3.794 	63.924 
-39.648 	-1.860 	67.791 
-19.730 	10.364 	15.340 
-43.085 	-10.374 	63.254 
-53.608 	10.374 	35.851 
-60.677 	10.374 	37.287 
-55.007 	10.374 	42.412 
25.844 	-65.511 	50.905 
30.694 	-61.935 	53.875 
25.644 	-65.165 	57.144 
17.666 	-51.346 	101.555 
23.022 	-44.238 	99.185 
23.084 	-49.951 	103.503 
29.878 	-60.241 	64.162 
29.400 	-62.111 	59.095 
35.674 	-58.397 	58.403 
-31.888 	10.380 	19.047 
-40.384 	10.379 	14.733 
-40.697 	10.377 	21.744 
28.936 	-46.423 	103.469 
25.223 	-64.435 	61.842 
-56.783 	10.374 	58.377 
-64.407 	10.374 	56.007 
-63.858 	10.374 	62.277 
-59.105 	10.374 	65.319 
-53.668 	10.374 	69.105 
-49.587 	10.374 	61.447 
42.269 	-52.465 	67.391 
36.018 	-56.145 	65.471 
43.410 	-54.440 	59.873 
35.891 	-53.160 	71.993 
13.586 	-44.279 	46.226 
14.763 	-42.964 	45.775 
12.861 	-43.024 	41.659 
-65.858 	10.374 	34.264 
-60.038 	10.374 	32.052 
40.505 	-49.409 	74.582 
33.303 	-36.934 	90.067 
30.416 	-31.935 	93.825 
27.546 	-40.519 	89.509 
31.628 	34.033 	56.215 
31.793 	34.319 	50.334 
33.899 	37.966 	55.441 
35.230 	40.272 	51.826 
21.432 	-37.122 	93.825 
31.636 	34.048 	47.002 
36.738 	42.884 	46.898 
17.517 	-51.088 	86.531 
-59.536 	10.374 	79.578 
-46.888 	10.374 	71.684 
12.448 	-42.309 	93.825 
15.552 	-47.684 	89.710 
-38.310 	10.374 	110.706 
-45.336 	10.374 	105.429 
-46.845 	10.374 	114.345 
17.400 	-9.390 	82.729 
21.399 	-16.316 	86.571 
21.313 	-16.167 	80.104 
-38.093 	10.374 	70.653 
-46.743 	10.374 	79.542 
-37.933 	10.374 	82.088 
-44.748 	10.374 	87.200 
-38.062 	10.374 	92.200 
12.448 	42.309 	93.825 
8.423 	35.337 	96.049 
15.778 	48.076 	98.403 
-46.188 	10.374 	11.659 
-49.991 	0.952 	14.896 
-51.609 	10.374 	15.742 
-56.898 	10.374 	113.866 
-52.883 	10.374 	107.992 
30.103 	-31.393 	123.367 
33.488 	-37.255 	128.864 
32.819 	-36.095 	122.057 
10.379 	38.724 	104.853 
30.474 	-50.494 	108.154 
37.214 	-43.709 	104.816 
2.960 	25.876 	107.137 
5.432 	30.156 	109.571 
3.912 	27.523 	102.205 
3.035 	26.011 	17.745 
4.289 	28.191 	10.530 
1.027 	22.560 	14.875 
37.642 	-44.449 	135.738 
31.651 	-34.073 	135.738 
9.178 	36.644 	115.348 
13.024 	43.306 	110.981 
7.465 	33.678 	112.330 
-14.306 	10.374 	89.971 
-6.302 	10.374 	93.731 
-8.244 	10.374 	83.974 
17.442 	50.958 	75.722 
16.216 	7.339 	20.267 
10.823 	10.399 	20.848 
13.106 	1.953 	19.444 
17.811 	51.597 	85.952 
20.208 	55.750 	81.059 
15.884 	48.259 	84.464 
25.755 	65.358 	47.908 
23.809 	61.986 	50.053 
25.814 	65.459 	53.405 
10.112 	38.262 	70.471 
7.314 	33.415 	75.622 
12.455 	42.321 	75.147 
-45.267 	10.374 	47.697 
-44.116 	6.500 	45.040 
-43.690 	10.374 	41.659 
-29.309 	10.374 	85.619 
34.188 	-38.467 	99.069 
22.667 	-39.260 	135.738 
13.682 	-44.447 	135.738 
26.660 	-46.177 	135.738 
12.135 	-0.271 	103.426 
3.151 	-5.458 	103.426 
11.784 	-9.072 	104.754 
-25.172 	10.374 	107.681 
-26.010 	6.212 	108.691 
-19.048 	10.374 	105.386 
-69.244 	-10.374 	57.394 
-68.414 	-10.374 	61.842 
-68.991 	-4.926 	56.838 
19.172 	53.955 	60.568 
25.613 	65.110 	57.892 
19.471 	54.472 	52.483 
23.969 	-35.114 	126.246 
24.796 	-31.306 	120.364 
17.804 	-34.792 	120.417 
22.222 	-28.229 	115.840 
11.508 	-23.012 	108.922 
7.054 	-16.194 	105.829 
1.981 	-24.180 	106.383 
15.133 	-29.332 	113.689 
23.588 	-20.108 	109.816 
15.265 	-15.598 	106.849 
-23.277 	-10.374 	22.701 
-26.246 	-3.861 	24.824 
-30.483 	-10.374 	26.477 
