34.876 	118.677 	0.000 
48.878 	122.570 	0.000 
67.331 	120.913 	0.000 
88.351 	113.030 	0.000 
103.970 	103.005 	0.000 
115.995 	92.425 	0.000 
125.509 	81.827 	0.000 
132.392 	72.571 	0.000 
139.397 	61.326 	0.000 
144.998 	50.512 	0.000 
149.181 	40.783 	0.000 
153.751 	27.882 	0.000 
158.481 	14.118 	0.000 
2.239 	111.109 	0.000 
2.475 	73.505 	0.000 
250.800 	103.777 	0.000 
246.041 	111.706 	0.000 
233.148 	126.470 	0.000 
217.718 	140.452 	0.000 
199.317 	153.810 	0.000 
182.089 	163.744 	0.000 
159.545 	173.578 	0.000 
132.942 	181.020 	0.000 
100.889 	184.218 	0.000 
61.965 	178.762 	0.000 
32.044 	164.885 	0.000 
12.482 	146.457 	0.000 
3.827 	130.164 	0.000 
52.140 	92.425 	0.000 
60.281 	82.224 	0.000 
64.748 	72.592 	0.000 
67.323 	63.943 	0.000 
68.685 	56.140 	0.000 
69.196 	49.812 	0.000 
69.186 	42.593 	0.000 
68.660 	36.188 	0.000 
67.875 	30.917 	0.000 
65.837 	21.138 	0.000 
62.689 	8.749 	0.000 
47.883 	107.561 	0.000 
60.283 	102.626 	0.000 
73.425 	92.425 	0.000 
82.233 	81.898 	0.000 
88.349 	71.825 	0.000 
92.663 	62.366 	0.000 
95.429 	54.453 	0.000 
97.839 	45.173 	0.000 
99.348 	36.600 	0.000 
100.099 	29.414 	0.000 
100.613 	17.891 	0.000 
100.843 	3.728 	0.000 
41.025 	115.129 	0.000 
48.981 	115.635 	0.000 
64.752 	112.259 	0.000 
82.232 	102.955 	0.000 
94.710 	92.425 	0.000 
103.965 	81.846 	0.000 
111.010 	71.573 	0.000 
115.920 	62.779 	0.000 
120.704 	52.265 	0.000 
124.305 	42.325 	0.000 
126.753 	33.692 	0.000 
129.447 	21.267 	0.000 
132.289 	6.917 	0.000 
28.490 	120.332 	0.000 
33.114 	123.546 	0.000 
48.190 	128.516 	0.000 
68.694 	128.728 	0.000 
92.672 	122.497 	0.000 
111.024 	113.283 	0.000 
125.518 	103.025 	0.000 
137.280 	92.425 	0.000 
145.986 	82.987 	0.000 
155.073 	71.342 	0.000 
162.570 	59.985 	0.000 
168.488 	49.444 	0.000 
174.735 	36.336 	0.000 
180.791 	23.578 	0.000 
24.233 	120.805 	0.000 
31.279 	126.658 	0.000 
47.282 	133.140 	0.000 
69.207 	135.062 	0.000 
95.441 	130.413 	0.000 
115.938 	122.077 	0.000 
132.406 	112.281 	0.000 
145.993 	101.863 	0.000 
156.200 	92.425 	0.000 
167.018 	80.628 	0.000 
176.108 	68.988 	0.000 
183.536 	57.925 	0.000 
191.124 	44.807 	0.000 
197.958 	33.140 	0.000 
20.449 	120.569 	0.000 
29.078 	129.882 	0.000 
45.865 	138.203 	0.000 
69.200 	142.279 	0.000 
97.854 	139.690 	0.000 
120.725 	132.586 	0.000 
139.413 	123.523 	0.000 
155.084 	113.504 	0.000 
167.021 	104.220 	0.000 
179.850 	92.425 	0.000 
190.807 	80.625 	0.000 
200.049 	69.125 	0.000 
209.130 	56.153 	0.000 
216.423 	46.001 	0.000 
16.902 	120.096 	0.000 
18.347 	122.802 	0.000 
27.066 	132.469 	0.000 
44.271 	142.530 	0.000 
68.679 	148.698 	0.000 
99.368 	148.270 	0.000 
124.330 	142.530 	0.000 
145.017 	134.337 	0.000 
162.584 	124.858 	0.000 
176.111 	115.858 	0.000 
190.805 	104.224 	0.000 
203.500 	92.425 	0.000 
214.460 	80.672 	0.000 
224.856 	67.960 	0.000 
232.063 	59.461 	0.000 
14.064 	119.150 	0.000 
16.412 	123.978 	0.000 
25.215 	134.600 	0.000 
42.696 	146.076 	0.000 
67.897 	153.969 	0.000 
100.125 	155.481 	0.000 
126.792 	151.200 	0.000 
149.222 	144.106 	0.000 
168.531 	135.436 	0.000 
183.568 	126.952 	0.000 
200.069 	115.746 	0.000 
214.472 	104.188 	0.000 
227.150 	92.425 	0.000 
238.812 	80.148 	0.000 
245.334 	73.631 	0.000 
7.442 	115.839 	0.000 
10.616 	127.047 	0.000 
19.987 	139.946 	0.000 
38.680 	153.859 	0.000 
65.817 	163.930 	0.000 
100.645 	167.164 	0.000 
129.514 	163.761 	0.000 
153.835 	157.122 	0.000 
174.829 	148.638 	0.000 
191.206 	140.149 	0.000 
209.200 	128.784 	0.000 
224.920 	116.956 	0.000 
238.880 	104.721 	0.000 
250.800 	92.425 	0.000 
48.120 	77.762 	0.000 
49.556 	69.249 	0.000 
49.564 	62.247 	0.000 
48.952 	56.228 	0.000 
48.087 	51.558 	0.000 
46.710 	46.411 	0.000 
45.145 	42.020 	0.000 
43.582 	38.394 	0.000 
39.710 	30.660 	0.000 
34.295 	21.215 	0.000 
13.220 	40.189 	0.000 
19.487 	45.624 	0.000 
24.689 	50.796 	0.000 
26.553 	52.886 	0.000 
28.572 	55.406 	0.000 
30.788 	58.553 	0.000 
32.643 	61.590 	0.000 
34.639 	66.174 	0.000 
4.510 	55.835 	0.000 
10.426 	58.498 	0.000 
16.168 	61.415 	0.000 
18.104 	62.551 	0.000 
20.213 	64.282 	0.000 
250.800 	81.783 	0.000 
41.025 	69.721 	0.000 
28.490 	64.518 	0.000 
24.470 	64.045 	0.000 
16.902 	64.755 	0.000 
14.537 	65.464 	0.000 
7.442 	69.012 	0.000 
