-137.55 	0.00 	0.00 	0.00 	0.00 	1.00 
-129.64 	3.36 	0.00 	0.00 	0.00 	1.00 
-123.26 	0.51 	0.00 	0.00 	0.00 	1.00 
-115.71 	-2.08 	0.00 	0.00 	0.00 	1.00 
-106.70 	-3.84 	0.00 	0.00 	0.00 	1.00 
-98.52 	-4.59 	0.00 	0.00 	0.00 	1.00 
-91.82 	0.12 	0.00 	0.00 	0.00 	1.00 
-83.91 	6.05 	0.00 	0.00 	0.00 	1.00 
-75.16 	13.15 	0.00 	0.00 	0.00 	1.00 
-65.05 	14.94 	0.00 	0.00 	0.00 	1.00 
-56.77 	15.31 	0.00 	0.00 	0.00 	1.00 
-50.13 	21.59 	0.00 	0.00 	0.00 	1.00 
-42.74 	30.67 	0.00 	0.00 	0.00 	1.00 
-36.71 	41.27 	0.00 	0.00 	0.00 	1.00 
-32.89 	53.58 	0.00 	0.00 	0.00 	1.00 
-37.20 	64.08 	0.00 	0.00 	0.00 	1.00 
-42.57 	71.71 	0.00 	0.00 	0.00 	1.00 
-49.84 	78.79 	0.00 	0.00 	0.00 	1.00 
-53.41 	88.01 	0.00 	0.00 	0.00 	1.00 
-61.45 	91.64 	0.00 	0.00 	0.00 	1.00 
-70.55 	95.76 	0.00 	0.00 	0.00 	1.00 
-76.27 	98.34 	0.00 	0.00 	0.00 	1.00 
-86.55 	102.99 	0.00 	0.00 	0.00 	1.00 
-97.26 	97.26 	0.00 	0.00 	0.00 	1.00 
-104.54 	89.98 	0.00 	0.00 	0.00 	1.00 
-99.89 	79.69 	0.00 	0.00 	0.00 	1.00 
-95.24 	69.41 	0.00 	0.00 	0.00 	1.00 
-91.63 	61.41 	0.00 	0.00 	0.00 	1.00 
-88.01 	53.41 	0.00 	0.00 	0.00 	1.00 
-85.48 	47.78 	0.00 	0.00 	0.00 	1.00 
-80.85 	45.12 	0.00 	0.00 	0.00 	1.00 
-77.83 	39.22 	0.00 	0.00 	0.00 	1.00 
-73.54 	31.74 	0.00 	0.00 	0.00 	1.00 
-69.51 	23.08 	0.00 	0.00 	0.00 	1.00 
-65.05 	14.94 	0.00 	0.00 	0.00 	1.00 
-59.93 	7.39 	0.00 	0.00 	0.00 	1.00 
-54.99 	-1.82 	0.00 	0.00 	0.00 	1.00 
-51.12 	-12.54 	0.00 	0.00 	0.00 	1.00 
-49.04 	-22.08 	0.00 	0.00 	0.00 	1.00 
-54.27 	-29.76 	0.00 	0.00 	0.00 	1.00 
-50.95 	-39.97 	0.00 	0.00 	0.00 	1.00 
-49.12 	-50.41 	0.00 	0.00 	0.00 	1.00 
-47.61 	-59.93 	0.00 	0.00 	0.00 	1.00 
-46.58 	-69.19 	0.00 	0.00 	0.00 	1.00 
-45.93 	-80.34 	0.00 	0.00 	0.00 	1.00 
-38.94 	-94.00 	0.00 	0.00 	0.00 	1.00 
-24.47 	-100.00 	0.00 	0.00 	0.00 	1.00 
-21.37 	-108.21 	0.00 	0.00 	0.00 	1.00 
-18.27 	-116.43 	0.00 	0.00 	0.00 	1.00 
-14.28 	-126.99 	0.00 	0.00 	0.00 	1.00 
-10.30 	-137.55 	0.00 	0.00 	0.00 	1.00 
0.00 	-137.55 	0.00 	0.00 	0.00 	1.00 
