116.25 	-6.36 	0.00 	0.00 	0.00 	1.00 
125.37 	-10.75 	0.00 	0.00 	0.00 	1.00 
134.73 	-16.05 	0.00 	0.00 	0.00 	1.00 
135.03 	-25.76 	0.00 	0.00 	0.00 	1.00 
134.57 	-33.84 	0.00 	0.00 	0.00 	1.00 
132.90 	-47.10 	0.00 	0.00 	0.00 	1.00 
131.06 	-56.52 	0.00 	0.00 	0.00 	1.00 
128.23 	-66.21 	0.00 	0.00 	0.00 	1.00 
125.73 	-73.00 	0.00 	0.00 	0.00 	1.00 
121.93 	-81.92 	0.00 	0.00 	0.00 	1.00 
118.62 	-88.36 	0.00 	0.00 	0.00 	1.00 
115.55 	-93.86 	0.00 	0.00 	0.00 	1.00 
108.86 	-101.40 	0.00 	0.00 	0.00 	1.00 
98.58 	-107.67 	0.00 	0.00 	0.00 	1.00 
89.14 	-110.06 	0.00 	0.00 	0.00 	1.00 
77.45 	-109.47 	0.00 	0.00 	0.00 	1.00 
67.82 	-105.96 	0.00 	0.00 	0.00 	1.00 
60.31 	-100.72 	0.00 	0.00 	0.00 	1.00 
54.47 	-95.26 	0.00 	0.00 	0.00 	1.00 
48.47 	-90.59 	0.00 	0.00 	0.00 	1.00 
40.81 	-85.84 	0.00 	0.00 	0.00 	1.00 
31.16 	-81.09 	0.00 	0.00 	0.00 	1.00 
29.30 	-73.92 	0.00 	0.00 	0.00 	1.00 
26.26 	-66.15 	0.00 	0.00 	0.00 	1.00 
16.32 	-63.15 	0.00 	0.00 	0.00 	1.00 
4.33 	-60.34 	0.00 	0.00 	0.00 	1.00 
-7.05 	-62.00 	0.00 	0.00 	0.00 	1.00 
-17.56 	-62.15 	0.00 	0.00 	0.00 	1.00 
-28.13 	-61.00 	0.00 	0.00 	0.00 	1.00 
-35.75 	-66.58 	0.00 	0.00 	0.00 	1.00 
-44.29 	-70.26 	0.00 	0.00 	0.00 	1.00 
-53.30 	-71.76 	0.00 	0.00 	0.00 	1.00 
-57.66 	-79.39 	0.00 	0.00 	0.00 	1.00 
-63.05 	-87.01 	0.00 	0.00 	0.00 	1.00 
-66.33 	-95.57 	0.00 	0.00 	0.00 	1.00 
-74.41 	-99.60 	0.00 	0.00 	0.00 	1.00 
-81.04 	-103.35 	0.00 	0.00 	0.00 	1.00 
-88.38 	-101.76 	0.00 	0.00 	0.00 	1.00 
-96.36 	-98.38 	0.00 	0.00 	0.00 	1.00 
-104.04 	-91.84 	0.00 	0.00 	0.00 	1.00 
-111.54 	-82.78 	0.00 	0.00 	0.00 	1.00 
-122.92 	-79.69 	0.00 	0.00 	0.00 	1.00 
-126.65 	-70.64 	0.00 	0.00 	0.00 	1.00 
-129.72 	-61.35 	0.00 	0.00 	0.00 	1.00 
-131.60 	-54.17 	0.00 	0.00 	0.00 	1.00 
-133.00 	-47.10 	0.00 	0.00 	0.00 	1.00 
-134.52 	-36.24 	0.00 	0.00 	0.00 	1.00 
-134.98 	-25.64 	0.00 	0.00 	0.00 	1.00 
-134.89 	-18.19 	0.00 	0.00 	0.00 	1.00 
-134.17 	-9.23 	0.00 	0.00 	0.00 	1.00 
-132.68 	1.11 	0.00 	0.00 	0.00 	1.00 
-130.95 	8.56 	0.00 	0.00 	0.00 	1.00 
-121.75 	13.02 	0.00 	0.00 	0.00 	1.00 
-117.50 	23.36 	0.00 	0.00 	0.00 	1.00 
-122.10 	33.62 	0.00 	0.00 	0.00 	1.00 
-118.43 	40.80 	0.00 	0.00 	0.00 	1.00 
-112.96 	49.83 	0.00 	0.00 	0.00 	1.00 
-106.55 	58.94 	0.00 	0.00 	0.00 	1.00 
-102.09 	64.26 	0.00 	0.00 	0.00 	1.00 
-91.77 	63.98 	0.00 	0.00 	0.00 	1.00 
-85.94 	71.45 	0.00 	0.00 	0.00 	1.00 
-78.65 	74.03 	0.00 	0.00 	0.00 	1.00 
-69.50 	75.26 	0.00 	0.00 	0.00 	1.00 
-64.60 	83.85 	0.00 	0.00 	0.00 	1.00 
-57.65 	89.46 	0.00 	0.00 	0.00 	1.00 
-56.25 	98.64 	0.00 	0.00 	0.00 	1.00 
-47.81 	102.28 	0.00 	0.00 	0.00 	1.00 
-38.06 	105.52 	0.00 	0.00 	0.00 	1.00 
-29.76 	107.61 	0.00 	0.00 	0.00 	1.00 
-18.18 	109.74 	0.00 	0.00 	0.00 	1.00 
-9.25 	110.63 	0.00 	0.00 	0.00 	1.00 
-2.14 	102.47 	0.00 	0.00 	0.00 	1.00 
3.84 	94.67 	0.00 	0.00 	0.00 	1.00 
9.48 	86.82 	0.00 	0.00 	0.00 	1.00 
15.85 	78.54 	0.00 	0.00 	0.00 	1.00 
24.78 	69.07 	0.00 	0.00 	0.00 	1.00 
32.79 	54.70 	0.00 	0.00 	0.00 	1.00 
46.71 	46.75 	0.00 	0.00 	0.00 	1.00 
59.49 	41.73 	0.00 	0.00 	0.00 	1.00 
72.02 	40.12 	0.00 	0.00 	0.00 	1.00 
79.02 	30.19 	0.00 	0.00 	0.00 	1.00 
86.95 	21.63 	0.00 	0.00 	0.00 	1.00 
84.97 	10.00 	0.00 	0.00 	0.00 	1.00 
73.05 	3.44 	0.00 	0.00 	0.00 	1.00 
61.00 	-2.68 	0.00 	0.00 	0.00 	1.00 
57.70 	-14.17 	0.00 	0.00 	0.00 	1.00 
63.60 	-22.44 	0.00 	0.00 	0.00 	1.00 
74.02 	-23.16 	0.00 	0.00 	0.00 	1.00 
82.52 	-24.94 	0.00 	0.00 	0.00 	1.00 
90.99 	-21.66 	0.00 	0.00 	0.00 	1.00 
100.71 	-20.26 	0.00 	0.00 	0.00 	1.00 
107.74 	-12.72 	0.00 	0.00 	0.00 	1.00 
106.82 	-1.80 	0.00 	0.00 	0.00 	1.00 
108.29 	8.98 	0.00 	0.00 	0.00 	1.00 
111.64 	18.20 	0.00 	0.00 	0.00 	1.00 
116.01 	26.93 	0.00 	0.00 	0.00 	1.00 
121.44 	34.94 	0.00 	0.00 	0.00 	1.00 
117.11 	43.18 	0.00 	0.00 	0.00 	1.00 
112.02 	51.26 	0.00 	0.00 	0.00 	1.00 
106.84 	58.45 	0.00 	0.00 	0.00 	1.00 
100.70 	65.84 	0.00 	0.00 	0.00 	1.00 
94.27 	72.59 	0.00 	0.00 	0.00 	1.00 
84.94 	80.83 	0.00 	0.00 	0.00 	1.00 
78.39 	85.96 	0.00 	0.00 	0.00 	1.00 
68.90 	92.04 	0.00 	0.00 	0.00 	1.00 
59.38 	97.19 	0.00 	0.00 	0.00 	1.00 
50.94 	100.95 	0.00 	0.00 	0.00 	1.00 
43.83 	96.62 	0.00 	0.00 	0.00 	1.00 
35.61 	99.24 	0.00 	0.00 	0.00 	1.00 
27.19 	101.24 	0.00 	0.00 	0.00 	1.00 
17.99 	102.19 	0.00 	0.00 	0.00 	1.00 
8.05 	102.61 	0.00 	0.00 	0.00 	1.00 
1.86 	110.98 	0.00 	0.00 	0.00 	1.00 
-9.25 	110.63 	0.00 	0.00 	0.00 	1.00 
-11.71 	101.49 	0.00 	0.00 	0.00 	1.00 
-13.38 	93.60 	0.00 	0.00 	0.00 	1.00 
-18.44 	87.50 	0.00 	0.00 	0.00 	1.00 
-24.13 	80.60 	0.00 	0.00 	0.00 	1.00 
-29.00 	75.44 	0.00 	0.00 	0.00 	1.00 
-29.40 	67.66 	0.00 	0.00 	0.00 	1.00 
-31.03 	54.31 	0.00 	0.00 	0.00 	1.00 
-26.90 	38.57 	0.00 	0.00 	0.00 	1.00 
-23.24 	25.30 	0.00 	0.00 	0.00 	1.00 
-19.96 	15.00 	0.00 	0.00 	0.00 	1.00 
-23.42 	4.98 	0.00 	0.00 	0.00 	1.00 
-26.20 	-7.93 	0.00 	0.00 	0.00 	1.00 
-27.57 	-20.83 	0.00 	0.00 	0.00 	1.00 
-29.36 	-30.37 	0.00 	0.00 	0.00 	1.00 
