-137.545	0	0	0	0	1
-129.6395	3.36	0	0	0	1
-123.2555	0.51	0	0	0	1
-115.7125	-2.0785	0	0	0	1
-106.6965	-3.8415	0	0	0	1
-98.521	-4.5905	0	0	0	1
-91.8155	0.1175	0	0	0	1
-83.9125	6.048	0	0	0	1
-75.1555	13.1485	0	0	0	1
-65.05	14.938	0	0	0	1
-56.771	15.31	0	0	0	1
-50.1285	21.5865	0	0	0	1
-42.7405	30.6695	0	0	0	1
-36.705	41.2735	0	0	0	1
-32.8855	53.579	0	0	0	1
-37.197	64.083	0	0	0	1
-42.5735	71.709	0	0	0	1
-49.836	78.785	0	0	0	1
-53.4105	88.009	0	0	0	1
-61.452	91.6395	0	0	0	1
-70.5525	95.7575	0	0	0	1
-76.266	98.34	0	0	0	1
-86.551	102.989	0	0	0	1
-97.259	97.259	0	0	0	1
-104.5385	89.9795	0	0	0	1
-99.8895	79.6945	0	0	0	1
-95.241	69.4095	0	0	0	1
-91.625	61.41	0	0	0	1
-88.009	53.4105	0	0	0	1
-85.475	47.7815	0	0	0	1
-80.8525	45.1175	0	0	0	1
-77.8295	39.22	0	0	0	1
-73.538	31.74	0	0	0	1
-69.513	23.0765	0	0	0	1
-65.05	14.938	0	0	0	1
-59.9295	7.3865	0	0	0	1
-54.9875	-1.8175	0	0	0	1
-51.121	-12.541	0	0	0	1
-49.0385	-22.082	0	0	0	1
-54.2695	-29.7625	0	0	0	1
-50.9455	-39.966	0	0	0	1
-49.1195	-50.413	0	0	0	1
-47.6145	-59.9335	0	0	0	1
-46.575	-69.1875	0	0	0	1
-45.928	-80.3395	0	0	0	1
-38.9375	-94.004	0	0	0	1
-24.465	-99.999	0	0	0	1
-21.365	-108.212	0	0	0	1
-18.2655	-116.4255	0	0	0	1
-14.28	-126.985	0	0	0	1
-10.295	-137.545	0	0	0	1
0	-137.545	0	0	0	1
10.295	-137.545	0	0	0	1
15.6085	-123.4655	0	0	0	1
20.0365	-111.732	0	0	0	1
22.251	-105.8655	0	0	0	1
24.465	-99.999	0	0	0	1
21.982	-88.9985	0	0	0	1
20.177	-77.3945	0	0	0	1
19.029	-66.174	0	0	0	1
20.249	-55.78	0	0	0	1
13.0795	-47.5445	0	0	0	1
6.986	-39.7685	0	0	0	1
-3.502	-38.1725	0	0	0	1
-16.9285	-37.6385	0	0	0	1
-30.0725	-39.3165	0	0	0	1
-41.575	-30.981	0	0	0	1
-54.2695	-29.7625	0	0	0	1
-64.2515	-27.815	0	0	0	1
-73.3625	-25.7955	0	0	0	1
-82.0025	-22.9155	0	0	0	1
-91.2375	-18.6915	0	0	0	1
-101.859	-13.051	0	0	0	1
-113.706	-10.325	0	0	0	1
-123.291	-7.026	0	0	0	1
-129.555	-2.9635	0	0	0	1
-137.545	0	0	0	0	1
-134.025	11.623	0	0	0	1
-123.4655	15.6085	0	0	0	1
-114.887	10.773	0	0	0	1
-103.264	12.9625	0	0	0	1
-93.092	18.8655	0	0	0	1
-90.963	27.647	0	0	0	1
-86.9745	37.2875	0	0	0	1
-85.475	47.7815	0	0	0	1
-83.6535	58.893	0	0	0	1
-77.996	67.3145	0	0	0	1
-78.616	77.219	0	0	0	1
-78.365	88.076	0	0	0	1
-86.136	92.154	0	0	0	1
-92.3955	94.6435	0	0	0	1
-97.244	92.5385	0	0	0	1
-94.7765	88.268	0	0	0	1
